source_file,round,year,category_name,category_code,product_name,product_seen_in_category_tab,default_source_sheet,segment_total_market_size,segment_total_units_sold,segment_pct_total_industry,next_year_growth_rate,units_sold,potential_sold,units_sold_share_of_segment,target_potential_share_of_segment,stock_out,price,age,performance,size,reliability,sales_budget,promo_budget,customer_accessibility,customer_awareness,customer_satisfaction,age_pct_of_target,price_pct_of_target_mid,performance_pct_of_target,size_pct_of_target,reliability_pct_of_target_mid
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Duck,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,39.5,1.6,9.4,10.8,23000.0,1200.0,1500.0,0.39,0.71,15.0,-0.7714285714285714,1.0789473684210527,2.4814814814814814,-0.37572254335260113,0.5862068965517242
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Dune,0,Size,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,34.5,1.9,4.7,9.8,19000.0,1200.0,1500.0,0.34,0.675,18.0,-0.7285714285714286,0.8157894736842106,0.7407407407407407,-0.4335260115606936,0.31034482758620685
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Eat,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,25.0,24.0,0.0016771769757144774,0.0016100898966858984,Yes,26.0,1.9,6.8,14.0,17500.0,1600.0,1200.0,0.5,0.6890000000000001,0.0,-0.7285714285714286,0.368421052631579,1.5185185185185182,-0.19075144508670527,0.2068965517241379
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Ebb,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,1183.0,1147.0,0.07936401449080907,0.07694887964578022,No,20.5,2.3,3.0,17.7,15000.0,1600.0,1200.0,0.5,0.685,14.0,-0.6714285714285715,0.07894736842105265,0.11111111111111094,0.023121387283236983,0.034482758620689724
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Echo,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,36.5,2.0,10.2,10.4,23500.0,1600.0,1200.0,0.5,0.6809999999999999,24.0,-0.7142857142857143,0.9210526315789473,2.7777777777777772,-0.3988439306358381,0.6206896551724137
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Edge,0,Performance,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,34.0,1.7,11.4,14.8,27000.0,1100.0,1000.0,0.31,0.552,33.0,-0.7571428571428571,0.7894736842105263,3.2222222222222223,-0.1445086705202312,0.8620689655172413
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Egg,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,32.5,1.7,5.8,9.3,19000.0,1050.0,1000.0,0.5,0.552,1.0,-0.7571428571428571,0.7105263157894737,1.148148148148148,-0.4624277456647399,0.31034482758620685
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Fast,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,16.0,16.0,0.0010733932644572655,0.0010733932644572655,No,27.5,1.9,6.4,13.6,17500.0,2000.0,2000.0,0.58,0.996,0.0,-0.7285714285714286,0.44736842105263164,1.3703703703703702,-0.21387283236994226,0.2068965517241379
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Feat,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,2969.0,3082.0,0.19918153763585134,0.20676237756608076,Yes,19.0,6.6,3.0,17.0,14000.0,2000.0,2000.0,0.58,0.982,40.0,-0.05714285714285716,0.0,0.11111111111111094,-0.017341040462427793,-0.03448275862068961
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Fist,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,39.0,1.3,10.2,10.1,23500.0,2000.0,2000.0,0.62,0.968,41.0,-0.8142857142857143,1.0526315789473686,2.7777777777777772,-0.4161849710982659,0.6206896551724137
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Foam,0,Performance,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,34.0,1.6,11.4,14.6,27000.0,2000.0,2000.0,0.54,0.9540000000000001,51.0,-0.7714285714285714,0.7894736842105263,3.2222222222222223,-0.1560693641618498,0.8620689655172413
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Fume,0,Size,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,34.0,1.6,5.4,8.6,21000.0,2000.0,2000.0,0.59,0.9540000000000001,67.0,-0.7714285714285714,0.7894736842105263,1.0,-0.5028901734104047,0.4482758620689655
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Gaffe,0,Traditional,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,27.0,2.0,6.4,13.6,17500.0,1700.0,1500.0,0.55,0.802,46.0,-0.7142857142857143,0.42105263157894735,1.3703703703703702,-0.21387283236994226,0.2068965517241379
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Gaggle,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,39.0,3.7,8.0,12.0,23000.0,950.0,950.0,0.36,0.55,3.0,-0.4714285714285714,1.0526315789473686,1.9629629629629628,-0.3063583815028902,0.5862068965517242
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Gerbil,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,1877.0,1821.0,0.12592244733664296,0.12216557091104253,No,19.0,4.0,2.2,17.8,14000.0,1650.0,1500.0,0.46,0.767,22.0,-0.4285714285714286,0.0,-0.18518518518518512,0.028901734104046284,-0.03448275862068961
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Goose,0,Traditional,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,4.5,9.4,15.5,25000.0,700.0,700.0,0.55,0.405,0.0,-0.3571428571428571,0.736842105263158,2.4814814814814814,-0.10404624277456653,0.7241379310344827
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Graft,0,Size,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.5,1.6,5.4,8.6,19000.0,900.0,900.0,0.32,0.509,35.0,-0.7714285714285714,0.763157894736842,1.0,-0.5028901734104047,0.31034482758620685
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Hamper,0,Size,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.5,1.6,5.4,8.6,20000.0,1500.0,1500.0,0.46,0.804,52.0,-0.7714285714285714,0.763157894736842,1.0,-0.5028901734104047,0.3793103448275863
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Heft,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,31.0,51.0,0.002079699449885952,0.003421441030457534,Yes,24.5,3.4,6.0,14.2,17000.0,2000.0,1500.0,0.42,0.898,1.0,-0.5142857142857142,0.2894736842105263,1.2222222222222219,-0.17919075144508678,0.17241379310344818
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Hilt,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.75,1.7,11.4,14.6,27000.0,1500.0,1500.0,0.6,0.7290000000000001,0.0,-0.7571428571428571,0.7763157894736843,3.2222222222222223,-0.1560693641618498,0.8620689655172413
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Hoary,0,High End,14906.0,14906.0,0.382,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,38.5,1.3,10.0,9.8,22000.0,2000.0,1750.0,0.6,0.853,35.0,-0.8142857142857143,1.026315789473684,2.7037037037037033,-0.4335260115606936,0.5172413793103448
CP133203_1_round_2_2028.xlsx,2,2028,Low End,1,Hue,1,Low End,14906.0,14906.0,0.382,0.11699999999999999,1396.0,1494.0,0.09365356232389642,0.10022809606869718,Yes,20.0,3.9,2.2,17.8,13000.0,1500.0,1500.0,0.42,0.873,18.0,-0.44285714285714284,0.05263157894736836,-0.18518518518518512,0.028901734104046284,-0.10344827586206895
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Able,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,27.5,1.9,6.4,13.6,17500.0,2050.0,1900.0,0.66,0.938,53.0,2.8,-0.19117647058823528,-0.4018691588785046,0.4623655913978493,-0.2222222222222222
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Acre,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.0,3.6,2.7,17.3,14000.0,2050.0,1800.0,0.66,0.893,0.0,6.2,-0.4411764705882353,-0.7476635514018691,0.8602150537634408,-0.37777777777777777
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Adam,1,High End,4597.0,4597.0,0.12300000000000001,0.162,427.0,138.0,0.09288666521644551,0.03001957798564281,No,38.0,3.7,8.0,12.0,23000.0,800.0,800.0,0.33,0.47,3.0,6.4,0.11764705882352944,-0.25233644859813076,0.29032258064516125,0.022222222222222143
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Aft,0,Performance,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,33.0,3.1,10.0,15.3,25000.0,700.0,700.0,0.24,0.405,12.0,5.2,-0.02941176470588236,-0.06542056074766345,0.6451612903225805,0.11111111111111116
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Agape,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.5,1.6,5.4,8.6,19000.0,1750.0,1600.0,0.47,0.772,43.0,2.2,0.014705882352941124,-0.49532710280373826,-0.07526881720430123,-0.15555555555555556
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Baker,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,27.75,1.9,6.4,13.6,18000.0,2000.0,2000.0,0.66,0.996,54.0,2.8,-0.18382352941176472,-0.4018691588785046,0.4623655913978493,-0.19999999999999996
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Bead,0,Low End,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.5,6.6,3.0,17.0,13500.0,1600.0,1600.0,0.48,0.855,32.0,12.2,-0.42647058823529416,-0.719626168224299,0.8279569892473118,-0.4
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Bid,1,High End,4597.0,4597.0,0.12300000000000001,0.162,714.0,656.0,0.1553186860996302,0.14270176201870785,Yes,39.0,1.3,10.0,9.8,22500.0,1350.0,1500.0,0.46,0.763,30.0,1.6,0.1470588235294117,-0.06542056074766345,0.053763440860215006,0.0
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Bold,0,Performance,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.6,11.4,14.6,25000.0,1450.0,1200.0,0.41,0.667,26.0,2.2,0.0,0.06542056074766367,0.5698924731182795,0.11111111111111116
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Buddy,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.5,5.4,8.6,19300.0,1200.0,1200.0,0.41,0.667,43.0,2.0,0.0,-0.49532710280373826,-0.07526881720430123,-0.14222222222222225
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Cake,1,High End,4597.0,4597.0,0.12300000000000001,0.162,32.0,17.0,0.006961061561888188,0.0036980639547531,No,27.25,2.0,6.4,13.6,17550.0,1850.0,1300.0,0.51,0.7390000000000001,0.0,3.0,-0.19852941176470584,-0.4018691588785046,0.4623655913978493,-0.21999999999999997
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Cedar,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.25,2.4,3.5,17.2,14000.0,1550.0,1200.0,0.59,0.695,0.0,3.8,-0.4338235294117647,-0.6728971962616822,0.8494623655913975,-0.37777777777777777
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Cid,1,High End,4597.0,4597.0,0.12300000000000001,0.162,495.0,625.0,0.10767892103545791,0.13595823363062867,Yes,38.0,1.4,9.9,10.7,23000.0,1600.0,950.0,0.51,0.539,21.0,1.7999999999999998,0.11764705882352944,-0.07476635514018681,0.15053763440860202,0.022222222222222143
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Coat,1,High End,4597.0,4597.0,0.12300000000000001,0.162,36.0,22.0,0.007831194257124212,0.004785729823798129,No,32.5,1.8,10.6,14.6,25400.0,750.0,850.0,0.51,0.48200000000000004,0.0,2.6,-0.044117647058823484,-0.009345794392523366,0.5698924731182795,0.12888888888888883
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Cure,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,32.5,1.7,5.2,9.3,19000.0,750.0,900.0,0.28,0.509,28.0,2.4,-0.044117647058823484,-0.514018691588785,0.0,-0.15555555555555556
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Daze,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,28.0,3.4,5.7,14.3,17500.0,1800.0,2000.0,0.57,0.861,14.0,5.8,-0.17647058823529416,-0.46728971962616817,0.5376344086021505,-0.2222222222222222
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Dell,0,Low End,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.5,3.9,2.2,17.8,14000.0,800.0,1000.0,0.32,0.591,16.0,6.8,-0.42647058823529416,-0.794392523364486,0.9139784946236558,-0.37777777777777777
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Dot,0,Performance,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.9,10.4,15.3,27000.0,1200.0,1500.0,0.31,0.6859999999999999,30.0,2.8,0.0,-0.028037383177569986,0.6451612903225805,0.19999999999999996
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Duck,1,High End,4597.0,4597.0,0.12300000000000001,0.162,545.0,559.0,0.1185555797259082,0.12160104415923428,Yes,39.5,1.6,9.4,10.8,23000.0,1200.0,1500.0,0.39,0.71,15.0,2.2,0.16176470588235303,-0.12149532710280364,0.16129032258064524,0.022222222222222143
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Dune,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.5,1.9,4.7,9.8,19000.0,1200.0,1500.0,0.34,0.675,18.0,2.8,0.014705882352941124,-0.5607476635514018,0.053763440860215006,-0.15555555555555556
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Eat,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,26.0,1.9,6.8,14.0,17500.0,1600.0,1200.0,0.57,0.6890000000000001,44.0,2.8,-0.23529411764705888,-0.36448598130841114,0.5053763440860215,-0.2222222222222222
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Ebb,0,Low End,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,20.5,2.3,3.0,17.7,15000.0,1600.0,1200.0,0.5,0.685,14.0,3.5999999999999996,-0.3970588235294118,-0.719626168224299,0.9032258064516128,-0.33333333333333337
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Echo,1,High End,4597.0,4597.0,0.12300000000000001,0.162,453.0,466.0,0.09854252773547965,0.10137045899499673,Yes,36.5,2.0,10.2,10.4,23500.0,1600.0,1200.0,0.5,0.6809999999999999,24.0,3.0,0.07352941176470584,-0.04672897196261683,0.11827956989247301,0.04444444444444451
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Edge,0,Performance,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.7,11.4,14.8,27000.0,1100.0,1000.0,0.31,0.552,33.0,2.4,0.0,0.06542056074766367,0.5913978494623655,0.19999999999999996
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Egg,1,High End,4597.0,4597.0,0.12300000000000001,0.162,19.0,13.0,0.004133130302371111,0.0028279312595170763,Yes,32.5,1.7,5.8,9.3,19000.0,1050.0,1000.0,0.5,0.552,1.0,2.4,-0.044117647058823484,-0.4579439252336448,0.0,-0.15555555555555556
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Fast,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,27.5,1.9,6.4,13.6,17500.0,2000.0,2000.0,0.67,0.996,54.0,2.8,-0.19117647058823528,-0.4018691588785046,0.4623655913978493,-0.2222222222222222
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Feat,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.0,6.6,3.0,17.0,14000.0,2000.0,2000.0,0.67,0.982,0.0,12.2,-0.4411764705882353,-0.719626168224299,0.8279569892473118,-0.37777777777777777
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Fist,1,High End,4597.0,4597.0,0.12300000000000001,0.162,713.0,1216.0,0.1551011529258212,0.2645203393517511,Yes,39.0,1.3,10.2,10.1,23500.0,2000.0,2000.0,0.62,0.968,41.0,1.6,0.1470588235294117,-0.04672897196261683,0.08602150537634401,0.04444444444444451
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Foam,0,Performance,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.6,11.4,14.6,27000.0,2000.0,2000.0,0.54,0.9540000000000001,51.0,2.2,0.0,0.06542056074766367,0.5698924731182795,0.19999999999999996
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Fume,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,34.0,1.6,5.4,8.6,21000.0,2000.0,2000.0,0.59,0.9540000000000001,67.0,2.2,0.0,-0.49532710280373826,-0.07526881720430123,-0.06666666666666665
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Gaffe,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,27.0,2.0,6.4,13.6,17500.0,1700.0,1500.0,0.55,0.802,46.0,3.0,-0.20588235294117652,-0.4018691588785046,0.4623655913978493,-0.2222222222222222
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Gaggle,1,High End,4597.0,4597.0,0.12300000000000001,0.162,399.0,141.0,0.08679573634979335,0.03067217750706983,Yes,39.0,3.7,8.0,12.0,23000.0,950.0,950.0,0.36,0.55,3.0,6.4,0.1470588235294117,-0.25233644859813076,0.29032258064516125,0.022222222222222143
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Gerbil,0,Low End,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,19.0,4.0,2.2,17.8,14000.0,1650.0,1500.0,0.46,0.767,22.0,7.0,-0.4411764705882353,-0.794392523364486,0.9139784946236558,-0.37777777777777777
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Goose,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,33.0,4.5,9.4,15.5,25000.0,700.0,700.0,0.55,0.405,0.0,8.0,-0.02941176470588236,-0.12149532710280364,0.6666666666666665,0.11111111111111116
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Graft,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,33.5,1.6,5.4,8.6,19000.0,900.0,900.0,0.32,0.509,35.0,2.2,-0.014705882352941124,-0.49532710280373826,-0.07526881720430123,-0.15555555555555556
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Hamper,0,Size,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,33.5,1.6,5.4,8.6,20000.0,1500.0,1500.0,0.46,0.804,52.0,2.2,-0.014705882352941124,-0.49532710280373826,-0.07526881720430123,-0.11111111111111116
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Heft,0,Traditional,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,24.5,3.4,6.0,14.2,17000.0,2000.0,1500.0,0.66,0.898,23.0,5.8,-0.27941176470588236,-0.43925233644859807,0.5268817204301073,-0.24444444444444446
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Hilt,1,High End,4597.0,4597.0,0.12300000000000001,0.162,19.0,15.0,0.004133130302371111,0.003262997607135088,Yes,33.75,1.7,11.4,14.6,27000.0,1500.0,1500.0,0.6,0.7290000000000001,0.0,2.4,-0.007352941176470562,0.06542056074766367,0.5698924731182795,0.19999999999999996
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Hoary,1,High End,4597.0,4597.0,0.12300000000000001,0.162,701.0,717.0,0.15249075484011312,0.15597128562105722,Yes,38.5,1.3,10.0,9.8,22000.0,2000.0,1750.0,0.6,0.853,35.0,1.6,0.13235294117647056,-0.06542056074766345,0.053763440860215006,-0.022222222222222254
CP133203_1_round_2_2028.xlsx,2,2028,High End,2,Hue,0,Low End,4597.0,4597.0,0.12300000000000001,0.162,0.0,0.0,0.0,0.0,No Data,20.0,3.9,2.2,17.8,13000.0,1500.0,1500.0,0.42,0.873,18.0,6.8,-0.4117647058823529,-0.794392523364486,0.9139784946236558,-0.4222222222222223
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Able,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,27.5,1.9,6.4,13.6,17500.0,2050.0,1900.0,0.66,0.938,53.0,0.8999999999999999,-0.051724137931034475,-0.4385964912280702,-0.06849315068493156,-0.2857142857142857
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Acre,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,19.0,3.6,2.7,17.3,14000.0,2050.0,1800.0,0.66,0.893,0.0,2.6,-0.3448275862068966,-0.763157894736842,0.18493150684931514,-0.4285714285714286
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Adam,0,High End,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,38.0,3.7,8.0,12.0,23000.0,800.0,800.0,0.33,0.47,3.0,2.7,0.31034482758620685,-0.29824561403508776,-0.17808219178082185,-0.061224489795918324
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Aft,1,Performance,3665.0,3665.0,0.10099999999999999,0.198,275.0,243.0,0.07503410641200546,0.06630286493860846,No,33.0,3.1,10.0,15.3,25000.0,700.0,700.0,0.24,0.405,12.0,2.1,0.13793103448275867,-0.1228070175438597,0.047945205479452024,0.020408163265306145
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Agape,0,Size,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,34.5,1.6,5.4,8.6,19000.0,1750.0,1600.0,0.47,0.772,43.0,0.6000000000000001,0.18965517241379315,-0.5263157894736842,-0.410958904109589,-0.22448979591836737
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Baker,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,27.75,1.9,6.4,13.6,18000.0,2000.0,2000.0,0.66,0.996,54.0,0.8999999999999999,-0.0431034482758621,-0.4385964912280702,-0.06849315068493156,-0.26530612244897955
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Bead,0,Low End,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,19.5,6.6,3.0,17.0,13500.0,1600.0,1600.0,0.48,0.855,32.0,5.6,-0.3275862068965517,-0.736842105263158,0.1643835616438356,-0.44897959183673475
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Bid,0,High End,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,39.0,1.3,10.0,9.8,22500.0,1350.0,1500.0,0.46,0.763,30.0,0.30000000000000004,0.3448275862068966,-0.1228070175438597,-0.3287671232876712,-0.08163265306122447
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Bold,1,Performance,3665.0,3665.0,0.10099999999999999,0.198,452.0,390.0,0.12332878581173261,0.10641200545702592,No,34.0,1.6,11.4,14.6,25000.0,1450.0,1200.0,0.41,0.667,26.0,0.6000000000000001,0.17241379310344818,0.0,0.0,0.020408163265306145
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Buddy,0,Size,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,34.0,1.5,5.4,8.6,19300.0,1200.0,1200.0,0.41,0.667,43.0,0.5,0.17241379310344818,-0.5263157894736842,-0.410958904109589,-0.21224489795918366
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Cake,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,27.25,2.0,6.4,13.6,17550.0,1850.0,1300.0,0.59,0.7390000000000001,46.0,1.0,-0.06034482758620685,-0.4385964912280702,-0.06849315068493156,-0.28367346938775506
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Cedar,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,19.25,2.4,3.5,17.2,14000.0,1550.0,1200.0,0.59,0.695,0.0,1.4,-0.3362068965517241,-0.6929824561403508,0.17808219178082196,-0.4285714285714286
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Cid,0,High End,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.9,10.7,23000.0,1600.0,950.0,0.51,0.539,21.0,0.3999999999999999,0.31034482758620685,-0.13157894736842102,-0.26712328767123295,-0.061224489795918324
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Coat,1,Performance,3665.0,3665.0,0.10099999999999999,0.198,426.0,372.0,0.11623465211459755,0.10150068212824011,No,32.5,1.8,10.6,14.6,25400.0,750.0,850.0,0.25,0.48200000000000004,21.0,0.8,0.1206896551724137,-0.07017543859649134,0.0,0.03673469387755102
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Cure,0,Size,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,32.5,1.7,5.2,9.3,19000.0,750.0,900.0,0.28,0.509,28.0,0.7,0.1206896551724137,-0.543859649122807,-0.3630136986301369,-0.22448979591836737
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Daze,0,Traditional,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,28.0,3.4,5.7,14.3,17500.0,1800.0,2000.0,0.57,0.861,14.0,2.4,-0.03448275862068961,-0.5,-0.020547945205479423,-0.2857142857142857
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Dell,0,Low End,3665.0,3665.0,0.10099999999999999,0.198,0.0,0.0,0.0,0.0,No Data,19.5,3.9,2.2,17.8,14000.0,800.0,1000.0,0.32,0.591,16.0,2.9,-0.3275862068965517,-0.8070175438596491,0.2191780821917808,-0.4285714285714286
CP133203_1_round_2_2028.xlsx,2,2028,Performance,3,Dot,1,Performance,3665.0,3665.0,0.10099999999999999,0.198,513.0,501.0,0.13997271487039564,0.13669849931787176,Yes,34.0,1.9,10.4,15.3,27000.0,1200.0,1500.0,0.31,0.6859999999999999,30.0,0.8999999999999999,0.17241379310344818,-0.08771929824561409,0.047945205479452024,0.1020408163265305
